"","year_month","country_name","volume_sum","value_sum","refusal_count","USDA_dummy","year","month","USDAxVolume"
"383",Jun 2019,"CHINA",220094,1101736,119,1,2019,6,220094
"384",Jun 2019,"VIETNAM",6077630,22986015,21,1,2019,6,6077630
"385",Jul 2019,"CHINA",369236,1938235,169,1,2019,7,369236
"386",Jul 2019,"THAILAND",7140,14832,17,1,2019,7,7140
"387",Jul 2019,"VIETNAM",7836777,30682772,51,1,2019,7,7836777
"388",Aug 2019,"CHINA",307087,1656165,183,1,2019,8,307087
"389",Aug 2019,"VIETNAM",6788054,24514663,36,1,2019,8,6788054
"390",Sep 2019,"CHINA",230191,1177590,214,1,2019,9,230191
"391",Sep 2019,"VIETNAM",5970906,19812906,23,1,2019,9,5970906
"392",Oct 2019,"CHINA",518387,2574543,181,1,2019,10,518387
"393",Oct 2019,"VIETNAM",7222956,22088798,72,1,2019,10,7222956
"394",Nov 2019,"CHINA",833416,3645446,147,1,2019,11,833416
"395",Nov 2019,"VIETNAM",7658532,22523956,56,1,2019,11,7658532
"396",Dec 2019,"CHINA",948138,4230326,193,1,2019,12,948138
"397",Dec 2019,"VIETNAM",8196392,23836508,66,1,2019,12,8196392
"398",Jan 2020,"CHINA",871858,3594336,210,1,2020,1,871858
"399",Jan 2020,"VIETNAM",10173594,29539526,66,1,2020,1,10173594
"400",Feb 2020,"CHINA",520933,2203497,251,1,2020,2,520933
"401",Feb 2020,"VIETNAM",7294104,21710524,69,1,2020,2,7294104
"402",Jan 2014,"AFGHANISTAN",NA,NA,1,0,2014,1,NA
"403",Jan 2014,"ARGENTINA",NA,NA,2,0,2014,1,NA
"404",Jan 2014,"AUSTRALIA",NA,NA,15,0,2014,1,NA
"405",Jan 2014,"AUSTRIA",NA,NA,2,0,2014,1,NA
"406",Jan 2014,"BANGLADESH",NA,NA,8,0,2014,1,NA
"407",Jan 2014,"BELGIUM",NA,NA,10,0,2014,1,NA
"408",Jan 2014,"CANADA",NA,NA,54,0,2014,1,NA
"409",Jan 2014,"CHILE",NA,NA,7,0,2014,1,NA
"410",Jan 2014,"COLOMBIA",NA,NA,7,0,2014,1,NA
"411",Jan 2014,"COSTA RICA",NA,NA,2,0,2014,1,NA
"412",Jan 2014,"CÔTE D’IVOIRE",NA,NA,3,0,2014,1,NA
"413",Jan 2014,"CROATIA",NA,NA,2,0,2014,1,NA
"414",Jan 2014,"CZECHIA",NA,NA,1,0,2014,1,NA
"415",Jan 2014,"DENMARK",NA,NA,5,0,2014,1,NA
"416",Jan 2014,"DOMINICAN REPUBLIC",NA,NA,24,0,2014,1,NA
"417",Jan 2014,"ECUADOR",NA,NA,4,0,2014,1,NA
"418",Jan 2014,"EGYPT",NA,NA,4,0,2014,1,NA
"419",Jan 2014,"EL SALVADOR",NA,NA,3,0,2014,1,NA
"420",Jan 2014,"FIJI",NA,NA,8,0,2014,1,NA
"421",Jan 2014,"FRANCE",NA,NA,79,0,2014,1,NA
"422",Jan 2014,"GERMANY",NA,NA,79,0,2014,1,NA
"423",Jan 2014,"GHANA",NA,NA,34,0,2014,1,NA
"424",Jan 2014,"GREECE",NA,NA,14,0,2014,1,NA
"425",Jan 2014,"GUATEMALA",NA,NA,13,0,2014,1,NA
"426",Jan 2014,"GUYANA",NA,NA,2,0,2014,1,NA
"427",Jan 2014,"HONDURAS",NA,NA,13,0,2014,1,NA
"428",Jan 2014,"HONG KONG SAR CHINA",NA,NA,20,0,2014,1,NA
"429",Jan 2014,"HUNGARY",NA,NA,2,0,2014,1,NA
"430",Jan 2014,"INDIA",NA,NA,238,0,2014,1,NA
"431",Jan 2014,"INDONESIA",NA,NA,10,0,2014,1,NA
"432",Jan 2014,"IRELAND",NA,NA,5,0,2014,1,NA
"433",Jan 2014,"ISRAEL",NA,NA,10,0,2014,1,NA
"434",Jan 2014,"ITALY",NA,NA,66,0,2014,1,NA
"435",Jan 2014,"JAMAICA",NA,NA,5,0,2014,1,NA
"436",Jan 2014,"JAPAN",NA,NA,25,0,2014,1,NA
"437",Jan 2014,"JORDAN",NA,NA,4,0,2014,1,NA
"438",Jan 2014,"KENYA",NA,NA,1,0,2014,1,NA
"439",Jan 2014,"LEBANON",NA,NA,5,0,2014,1,NA
"440",Jan 2014,"LITHUANIA",NA,NA,6,0,2014,1,NA
"441",Jan 2014,"LUXEMBOURG",NA,NA,1,0,2014,1,NA
"442",Jan 2014,"MALAYSIA",NA,NA,15,0,2014,1,NA
"443",Jan 2014,"MALTA",NA,NA,1,0,2014,1,NA
"444",Jan 2014,"MEXICO",NA,NA,151,0,2014,1,NA
"445",Jan 2014,"MOROCCO",NA,NA,1,0,2014,1,NA
"446",Jan 2014,"MYANMAR (BURMA)",NA,NA,3,0,2014,1,NA
"447",Jan 2014,"NETHERLANDS",NA,NA,9,0,2014,1,NA
"448",Jan 2014,"NEW ZEALAND",NA,NA,1,0,2014,1,NA
"449",Jan 2014,"NICARAGUA",NA,NA,5,0,2014,1,NA
"450",Jan 2014,"NIGERIA",NA,NA,3,0,2014,1,NA
"451",Jan 2014,"NORWAY",NA,NA,1,0,2014,1,NA
"452",Jan 2014,"PAKISTAN",NA,NA,3,0,2014,1,NA
"453",Jan 2014,"PERU",NA,NA,7,0,2014,1,NA
"454",Jan 2014,"PHILIPPINES",NA,NA,25,0,2014,1,NA
"455",Jan 2014,"POLAND",NA,NA,38,0,2014,1,NA
"456",Jan 2014,"PORTUGAL",NA,NA,1,0,2014,1,NA
"457",Jan 2014,"RUSSIA",NA,NA,15,0,2014,1,NA
"458",Jan 2014,"SAUDI ARABIA",NA,NA,4,0,2014,1,NA
"459",Jan 2014,"SINGAPORE",NA,NA,2,0,2014,1,NA
"460",Jan 2014,"SLOVENIA",NA,NA,12,0,2014,1,NA
"461",Jan 2014,"SOUTH AFRICA",NA,NA,1,0,2014,1,NA
"462",Jan 2014,"SOUTH KOREA",NA,NA,48,0,2014,1,NA
"463",Jan 2014,"SPAIN",NA,NA,36,0,2014,1,NA
"464",Jan 2014,"SRI LANKA",NA,NA,5,0,2014,1,NA
"465",Jan 2014,"SWEDEN",NA,NA,3,0,2014,1,NA
"466",Jan 2014,"SWITZERLAND",NA,NA,32,0,2014,1,NA
"467",Jan 2014,"TAIWAN",NA,NA,42,0,2014,1,NA
"468",Jan 2014,"TURKEY",NA,NA,8,0,2014,1,NA
"469",Jan 2014,"TURKS & CAICOS ISLANDS",NA,NA,1,0,2014,1,NA
"470",Jan 2014,"UKRAINE",NA,NA,4,0,2014,1,NA
"471",Jan 2014,"UNITED ARAB EMIRATES",NA,NA,5,0,2014,1,NA
"472",Jan 2014,"UNITED KINGDOM",NA,NA,69,0,2014,1,NA
"473",Jan 2014,"UNITED STATES",NA,NA,49,0,2014,1,NA
"474",Jan 2014,"URUGUAY",NA,NA,7,0,2014,1,NA
"475",Jan 2014,NA,NA,NA,4,0,2014,1,NA
"476",Feb 2014,"ALGERIA",NA,NA,1,0,2014,2,NA
"477",Feb 2014,"ARMENIA",NA,NA,1,0,2014,2,NA
"478",Feb 2014,"AUSTRALIA",NA,NA,6,0,2014,2,NA
"479",Feb 2014,"AUSTRIA",NA,NA,1,0,2014,2,NA
"480",Feb 2014,"BELGIUM",NA,NA,1,0,2014,2,NA
"481",Feb 2014,"CANADA",NA,NA,26,0,2014,2,NA
"482",Feb 2014,"CHILE",NA,NA,8,0,2014,2,NA
"483",Feb 2014,"COLOMBIA",NA,NA,17,0,2014,2,NA
"484",Feb 2014,"CONGO - KINSHASA",NA,NA,1,0,2014,2,NA
"485",Feb 2014,"CÔTE D’IVOIRE",NA,NA,3,0,2014,2,NA
"486",Feb 2014,"CZECHIA",NA,NA,1,0,2014,2,NA
"487",Feb 2014,"DENMARK",NA,NA,5,0,2014,2,NA
"488",Feb 2014,"DOMINICAN REPUBLIC",NA,NA,10,0,2014,2,NA
"489",Feb 2014,"ECUADOR",NA,NA,4,0,2014,2,NA
"490",Feb 2014,"EGYPT",NA,NA,6,0,2014,2,NA
"491",Feb 2014,"EL SALVADOR",NA,NA,6,0,2014,2,NA
"492",Feb 2014,"ETHIOPIA",NA,NA,1,0,2014,2,NA
"493",Feb 2014,"FIJI",NA,NA,1,0,2014,2,NA
"494",Feb 2014,"FRANCE",NA,NA,43,0,2014,2,NA
"495",Feb 2014,"GERMANY",NA,NA,76,0,2014,2,NA
"496",Feb 2014,"GHANA",NA,NA,3,0,2014,2,NA
"497",Feb 2014,"GRENADA",NA,NA,2,0,2014,2,NA
"498",Feb 2014,"GUATEMALA",NA,NA,6,0,2014,2,NA
"499",Feb 2014,"HONDURAS",NA,NA,7,0,2014,2,NA
"500",Feb 2014,"HONG KONG SAR CHINA",NA,NA,36,0,2014,2,NA
"501",Feb 2014,"HUNGARY",NA,NA,1,0,2014,2,NA
"502",Feb 2014,"INDIA",NA,NA,111,0,2014,2,NA
"503",Feb 2014,"INDONESIA",NA,NA,26,0,2014,2,NA
"504",Feb 2014,"IRELAND",NA,NA,2,0,2014,2,NA
"505",Feb 2014,"ISRAEL",NA,NA,1,0,2014,2,NA
"506",Feb 2014,"ITALY",NA,NA,52,0,2014,2,NA
"507",Feb 2014,"JAPAN",NA,NA,31,0,2014,2,NA
"508",Feb 2014,"LEBANON",NA,NA,5,0,2014,2,NA
"509",Feb 2014,"LITHUANIA",NA,NA,1,0,2014,2,NA
"510",Feb 2014,"MALAYSIA",NA,NA,12,0,2014,2,NA
"511",Feb 2014,"MALTA",NA,NA,2,0,2014,2,NA
"512",Feb 2014,"MEXICO",NA,NA,91,0,2014,2,NA
"513",Feb 2014,"MONACO",NA,NA,40,0,2014,2,NA
"514",Feb 2014,"NETHERLANDS",NA,NA,10,0,2014,2,NA
"515",Feb 2014,"NEW ZEALAND",NA,NA,1,0,2014,2,NA
"516",Feb 2014,"NICARAGUA",NA,NA,5,0,2014,2,NA
"517",Feb 2014,"NIGERIA",NA,NA,5,0,2014,2,NA
"518",Feb 2014,"PAKISTAN",NA,NA,18,0,2014,2,NA
"519",Feb 2014,"PANAMA",NA,NA,2,0,2014,2,NA
"520",Feb 2014,"PERU",NA,NA,19,0,2014,2,NA
"521",Feb 2014,"POLAND",NA,NA,13,0,2014,2,NA
"522",Feb 2014,"PORTUGAL",NA,NA,1,0,2014,2,NA
"523",Feb 2014,"ROMANIA",NA,NA,1,0,2014,2,NA
"524",Feb 2014,"RUSSIA",NA,NA,23,0,2014,2,NA
"525",Feb 2014,"SAUDI ARABIA",NA,NA,5,0,2014,2,NA
"526",Feb 2014,"SERBIA",NA,NA,1,0,2014,2,NA
"527",Feb 2014,"SLOVENIA",NA,NA,1,0,2014,2,NA
"528",Feb 2014,"SOUTH AFRICA",NA,NA,2,0,2014,2,NA
"529",Feb 2014,"SOUTH KOREA",NA,NA,31,0,2014,2,NA
"530",Feb 2014,"SPAIN",NA,NA,43,0,2014,2,NA
"531",Feb 2014,"SRI LANKA",NA,NA,10,0,2014,2,NA
"532",Feb 2014,"SWITZERLAND",NA,NA,11,0,2014,2,NA
"533",Feb 2014,"TAIWAN",NA,NA,47,0,2014,2,NA
"534",Feb 2014,"THAILAND",NA,NA,12,0,2014,2,NA
"535",Feb 2014,"TRINIDAD & TOBAGO",NA,NA,1,0,2014,2,NA
"536",Feb 2014,"TUNISIA",NA,NA,1,0,2014,2,NA
"537",Feb 2014,"TURKEY",NA,NA,2,0,2014,2,NA
"538",Feb 2014,"TURKS & CAICOS ISLANDS",NA,NA,2,0,2014,2,NA
"539",Feb 2014,"UKRAINE",NA,NA,16,0,2014,2,NA
"540",Feb 2014,"UNITED ARAB EMIRATES",NA,NA,3,0,2014,2,NA
"541",Feb 2014,"UNITED KINGDOM",NA,NA,40,0,2014,2,NA
"542",Feb 2014,"UNITED STATES",NA,NA,30,0,2014,2,NA
"543",Feb 2014,"URUGUAY",NA,NA,3,0,2014,2,NA
"544",Feb 2014,"UZBEKISTAN",NA,NA,1,0,2014,2,NA
"545",Feb 2014,NA,NA,NA,21,0,2014,2,NA
"546",Mar 2014,"ARGENTINA",NA,NA,3,0,2014,3,NA
"547",Mar 2014,"AUSTRALIA",NA,NA,11,0,2014,3,NA
"548",Mar 2014,"BANGLADESH",NA,NA,6,0,2014,3,NA
"549",Mar 2014,"BELGIUM",NA,NA,4,0,2014,3,NA
"550",Mar 2014,"BRAZIL",NA,NA,9,0,2014,3,NA
"551",Mar 2014,"CANADA",NA,NA,29,0,2014,3,NA
"552",Mar 2014,"CHILE",NA,NA,13,0,2014,3,NA
"553",Mar 2014,"COLOMBIA",NA,NA,41,0,2014,3,NA
"554",Mar 2014,"COSTA RICA",NA,NA,12,0,2014,3,NA
"555",Mar 2014,"CZECHIA",NA,NA,2,0,2014,3,NA
"556",Mar 2014,"DENMARK",NA,NA,6,0,2014,3,NA
"557",Mar 2014,"DOMINICAN REPUBLIC",NA,NA,12,0,2014,3,NA
"558",Mar 2014,"ECUADOR",NA,NA,5,0,2014,3,NA
"559",Mar 2014,"EGYPT",NA,NA,8,0,2014,3,NA
"560",Mar 2014,"EL SALVADOR",NA,NA,3,0,2014,3,NA
"561",Mar 2014,"ETHIOPIA",NA,NA,2,0,2014,3,NA
"562",Mar 2014,"FINLAND",NA,NA,1,0,2014,3,NA
"563",Mar 2014,"FRANCE",NA,NA,43,0,2014,3,NA
"564",Mar 2014,"GERMANY",NA,NA,36,0,2014,3,NA
"565",Mar 2014,"GHANA",NA,NA,12,0,2014,3,NA
"566",Mar 2014,"GREECE",NA,NA,6,0,2014,3,NA
"567",Mar 2014,"GRENADA",NA,NA,1,0,2014,3,NA
"568",Mar 2014,"GUATEMALA",NA,NA,18,0,2014,3,NA
"569",Mar 2014,"GUYANA",NA,NA,2,0,2014,3,NA
"570",Mar 2014,"HONDURAS",NA,NA,7,0,2014,3,NA
"571",Mar 2014,"HONG KONG SAR CHINA",NA,NA,22,0,2014,3,NA
"572",Mar 2014,"INDIA",NA,NA,214,0,2014,3,NA
"573",Mar 2014,"INDONESIA",NA,NA,22,0,2014,3,NA
"574",Mar 2014,"IRELAND",NA,NA,2,0,2014,3,NA
"575",Mar 2014,"ISRAEL",NA,NA,7,0,2014,3,NA
"576",Mar 2014,"ITALY",NA,NA,47,0,2014,3,NA
"577",Mar 2014,"JAMAICA",NA,NA,1,0,2014,3,NA
"578",Mar 2014,"JAPAN",NA,NA,13,0,2014,3,NA
"579",Mar 2014,"JORDAN",NA,NA,1,0,2014,3,NA
"580",Mar 2014,"LATVIA",NA,NA,1,0,2014,3,NA
"581",Mar 2014,"LEBANON",NA,NA,7,0,2014,3,NA
"582",Mar 2014,"MALAYSIA",NA,NA,12,0,2014,3,NA
"583",Mar 2014,"MALTA",NA,NA,5,0,2014,3,NA
"584",Mar 2014,"MAURITIUS",NA,NA,2,0,2014,3,NA
"585",Mar 2014,"MEXICO",NA,NA,95,0,2014,3,NA
"586",Mar 2014,"MOROCCO",NA,NA,3,0,2014,3,NA
"587",Mar 2014,"MYANMAR (BURMA)",NA,NA,1,0,2014,3,NA
"588",Mar 2014,"NETHERLANDS",NA,NA,11,0,2014,3,NA
"589",Mar 2014,"NICARAGUA",NA,NA,1,0,2014,3,NA
"590",Mar 2014,"NIGERIA",NA,NA,4,0,2014,3,NA
"591",Mar 2014,"NORWAY",NA,NA,1,0,2014,3,NA
"592",Mar 2014,"PAKISTAN",NA,NA,9,0,2014,3,NA
"593",Mar 2014,"PANAMA",NA,NA,3,0,2014,3,NA
"594",Mar 2014,"PERU",NA,NA,18,0,2014,3,NA
"595",Mar 2014,"PHILIPPINES",NA,NA,16,0,2014,3,NA
"596",Mar 2014,"POLAND",NA,NA,7,0,2014,3,NA
"597",Mar 2014,"PORTUGAL",NA,NA,17,0,2014,3,NA
"598",Mar 2014,"ROMANIA",NA,NA,1,0,2014,3,NA
"599",Mar 2014,"RUSSIA",NA,NA,1,0,2014,3,NA
"600",Mar 2014,"SAUDI ARABIA",NA,NA,1,0,2014,3,NA
"601",Mar 2014,"SINGAPORE",NA,NA,3,0,2014,3,NA
"602",Mar 2014,"SLOVENIA",NA,NA,1,0,2014,3,NA
"603",Mar 2014,"SOUTH AFRICA",NA,NA,2,0,2014,3,NA
"604",Mar 2014,"SOUTH KOREA",NA,NA,45,0,2014,3,NA
"605",Mar 2014,"SPAIN",NA,NA,40,0,2014,3,NA
"606",Mar 2014,"SRI LANKA",NA,NA,1,0,2014,3,NA
"607",Mar 2014,"SWEDEN",NA,NA,9,0,2014,3,NA
"608",Mar 2014,"SWITZERLAND",NA,NA,19,0,2014,3,NA
"609",Mar 2014,"TAIWAN",NA,NA,27,0,2014,3,NA
"610",Mar 2014,"THAILAND",NA,NA,20,0,2014,3,NA
"611",Mar 2014,"TRINIDAD & TOBAGO",NA,NA,5,0,2014,3,NA
"612",Mar 2014,"TUNISIA",NA,NA,3,0,2014,3,NA
"613",Mar 2014,"TURKEY",NA,NA,17,0,2014,3,NA
"614",Mar 2014,"UKRAINE",NA,NA,4,0,2014,3,NA
"615",Mar 2014,"UNITED ARAB EMIRATES",NA,NA,2,0,2014,3,NA
"616",Mar 2014,"UNITED KINGDOM",NA,NA,45,0,2014,3,NA
"617",Mar 2014,"UNITED STATES",NA,NA,121,0,2014,3,NA
"618",Mar 2014,"VENEZUELA",NA,NA,1,0,2014,3,NA
"619",Mar 2014,NA,NA,NA,56,0,2014,3,NA
"620",Apr 2014,"ARGENTINA",NA,NA,5,0,2014,4,NA
"621",Apr 2014,"AUSTRALIA",NA,NA,6,0,2014,4,NA
"622",Apr 2014,"AUSTRIA",NA,NA,2,0,2014,4,NA
"623",Apr 2014,"BANGLADESH",NA,NA,5,0,2014,4,NA
"624",Apr 2014,"BELGIUM",NA,NA,7,0,2014,4,NA
"625",Apr 2014,"BOSNIA & HERZEGOVINA",NA,NA,1,0,2014,4,NA
"626",Apr 2014,"BRAZIL",NA,NA,6,0,2014,4,NA
"627",Apr 2014,"BULGARIA",NA,NA,45,0,2014,4,NA
"628",Apr 2014,"CANADA",NA,NA,74,0,2014,4,NA
"629",Apr 2014,"CHILE",NA,NA,2,0,2014,4,NA
"630",Apr 2014,"COLOMBIA",NA,NA,17,0,2014,4,NA
"631",Apr 2014,"COSTA RICA",NA,NA,6,0,2014,4,NA
"632",Apr 2014,"CZECHIA",NA,NA,11,0,2014,4,NA
"633",Apr 2014,"DENMARK",NA,NA,18,0,2014,4,NA
"634",Apr 2014,"DOMINICAN REPUBLIC",NA,NA,21,0,2014,4,NA
"635",Apr 2014,"ECUADOR",NA,NA,1,0,2014,4,NA
"636",Apr 2014,"EL SALVADOR",NA,NA,1,0,2014,4,NA
"637",Apr 2014,"ETHIOPIA",NA,NA,1,0,2014,4,NA
"638",Apr 2014,"FRANCE",NA,NA,118,0,2014,4,NA
"639",Apr 2014,"GERMANY",NA,NA,16,0,2014,4,NA
"640",Apr 2014,"GHANA",NA,NA,7,0,2014,4,NA
"641",Apr 2014,"GUATEMALA",NA,NA,5,0,2014,4,NA
"642",Apr 2014,"HONG KONG SAR CHINA",NA,NA,26,0,2014,4,NA
"643",Apr 2014,"HUNGARY",NA,NA,41,0,2014,4,NA
"644",Apr 2014,"INDIA",NA,NA,110,0,2014,4,NA
"645",Apr 2014,"INDONESIA",NA,NA,12,0,2014,4,NA
"646",Apr 2014,"IRELAND",NA,NA,5,0,2014,4,NA
"647",Apr 2014,"ISRAEL",NA,NA,12,0,2014,4,NA
"648",Apr 2014,"ITALY",NA,NA,56,0,2014,4,NA
"649",Apr 2014,"JAMAICA",NA,NA,2,0,2014,4,NA
"650",Apr 2014,"JAPAN",NA,NA,18,0,2014,4,NA
"651",Apr 2014,"JORDAN",NA,NA,2,0,2014,4,NA
"652",Apr 2014,"LEBANON",NA,NA,1,0,2014,4,NA
"653",Apr 2014,"MALAYSIA",NA,NA,16,0,2014,4,NA
"654",Apr 2014,"MALTA",NA,NA,2,0,2014,4,NA
"655",Apr 2014,"MEXICO",NA,NA,134,0,2014,4,NA
"656",Apr 2014,"MOROCCO",NA,NA,1,0,2014,4,NA
"657",Apr 2014,"NETHERLANDS",NA,NA,20,0,2014,4,NA
"658",Apr 2014,"NEW ZEALAND",NA,NA,5,0,2014,4,NA
"659",Apr 2014,"NICARAGUA",NA,NA,2,0,2014,4,NA
"660",Apr 2014,"NIGERIA",NA,NA,1,0,2014,4,NA
"661",Apr 2014,"PAKISTAN",NA,NA,32,0,2014,4,NA
"662",Apr 2014,"PERU",NA,NA,21,0,2014,4,NA
"663",Apr 2014,"POLAND",NA,NA,3,0,2014,4,NA
"664",Apr 2014,"PORTUGAL",NA,NA,22,0,2014,4,NA
"665",Apr 2014,"ROMANIA",NA,NA,1,0,2014,4,NA
"666",Apr 2014,"SAUDI ARABIA",NA,NA,6,0,2014,4,NA
"667",Apr 2014,"SENEGAL",NA,NA,1,0,2014,4,NA
"668",Apr 2014,"SERBIA",NA,NA,3,0,2014,4,NA
"669",Apr 2014,"SINGAPORE",NA,NA,2,0,2014,4,NA
"670",Apr 2014,"SLOVAKIA",NA,NA,1,0,2014,4,NA
"671",Apr 2014,"SOUTH KOREA",NA,NA,35,0,2014,4,NA
"672",Apr 2014,"SPAIN",NA,NA,9,0,2014,4,NA
"673",Apr 2014,"SWEDEN",NA,NA,2,0,2014,4,NA
"674",Apr 2014,"SWITZERLAND",NA,NA,14,0,2014,4,NA
"675",Apr 2014,"TAIWAN",NA,NA,76,0,2014,4,NA
"676",Apr 2014,"TOGO",NA,NA,1,0,2014,4,NA
"677",Apr 2014,"TRINIDAD & TOBAGO",NA,NA,2,0,2014,4,NA
"678",Apr 2014,"TURKEY",NA,NA,11,0,2014,4,NA
"679",Apr 2014,"UNITED ARAB EMIRATES",NA,NA,12,0,2014,4,NA
"680",Apr 2014,"UNITED KINGDOM",NA,NA,61,0,2014,4,NA
"681",Apr 2014,"UNITED STATES",NA,NA,53,0,2014,4,NA
"682",Apr 2014,NA,NA,NA,3,0,2014,4,NA
"683",May 2014,"AFGHANISTAN",NA,NA,6,0,2014,5,NA
"684",May 2014,"ALBANIA",NA,NA,1,0,2014,5,NA
"685",May 2014,"ARGENTINA",NA,NA,3,0,2014,5,NA
"686",May 2014,"ARMENIA",NA,NA,8,0,2014,5,NA
"687",May 2014,"AUSTRALIA",NA,NA,8,0,2014,5,NA
"688",May 2014,"BAHRAIN",NA,NA,1,0,2014,5,NA
"689",May 2014,"BANGLADESH",NA,NA,3,0,2014,5,NA
"690",May 2014,"BELGIUM",NA,NA,6,0,2014,5,NA
"691",May 2014,"BRAZIL",NA,NA,6,0,2014,5,NA
"692",May 2014,"CANADA",NA,NA,84,0,2014,5,NA
"693",May 2014,"CHILE",NA,NA,3,0,2014,5,NA
"694",May 2014,"COLOMBIA",NA,NA,16,0,2014,5,NA
"695",May 2014,"COSTA RICA",NA,NA,1,0,2014,5,NA
"696",May 2014,"CYPRUS",NA,NA,1,0,2014,5,NA
"697",May 2014,"DENMARK",NA,NA,2,0,2014,5,NA
"698",May 2014,"DOMINICAN REPUBLIC",NA,NA,22,0,2014,5,NA
"699",May 2014,"ECUADOR",NA,NA,3,0,2014,5,NA
"700",May 2014,"EGYPT",NA,NA,2,0,2014,5,NA
"701",May 2014,"EL SALVADOR",NA,NA,1,0,2014,5,NA
"702",May 2014,"ETHIOPIA",NA,NA,3,0,2014,5,NA
"703",May 2014,"FIJI",NA,NA,1,0,2014,5,NA
"704",May 2014,"FRANCE",NA,NA,91,0,2014,5,NA
"705",May 2014,"GERMANY",NA,NA,33,0,2014,5,NA
"706",May 2014,"GHANA",NA,NA,7,0,2014,5,NA
"707",May 2014,"GREECE",NA,NA,5,0,2014,5,NA
"708",May 2014,"GUATEMALA",NA,NA,7,0,2014,5,NA
"709",May 2014,"GUYANA",NA,NA,1,0,2014,5,NA
"710",May 2014,"HONDURAS",NA,NA,5,0,2014,5,NA
"711",May 2014,"HONG KONG SAR CHINA",NA,NA,18,0,2014,5,NA
"712",May 2014,"INDIA",NA,NA,122,0,2014,5,NA
"713",May 2014,"INDONESIA",NA,NA,22,0,2014,5,NA
"714",May 2014,"IRELAND",NA,NA,1,0,2014,5,NA
"715",May 2014,"ISRAEL",NA,NA,3,0,2014,5,NA
"716",May 2014,"ITALY",NA,NA,34,0,2014,5,NA
"717",May 2014,"JAPAN",NA,NA,9,0,2014,5,NA
"718",May 2014,"JORDAN",NA,NA,1,0,2014,5,NA
"719",May 2014,"KENYA",NA,NA,1,0,2014,5,NA
"720",May 2014,"LEBANON",NA,NA,7,0,2014,5,NA
"721",May 2014,"MALAYSIA",NA,NA,5,0,2014,5,NA
"722",May 2014,"MEXICO",NA,NA,85,0,2014,5,NA
"723",May 2014,"MONACO",NA,NA,14,0,2014,5,NA
"724",May 2014,"MYANMAR (BURMA)",NA,NA,10,0,2014,5,NA
"725",May 2014,"NETHERLANDS",NA,NA,21,0,2014,5,NA
"726",May 2014,"NEW ZEALAND",NA,NA,21,0,2014,5,NA
"727",May 2014,"NICARAGUA",NA,NA,1,0,2014,5,NA
"728",May 2014,"PAKISTAN",NA,NA,18,0,2014,5,NA
"729",May 2014,"PARAGUAY",NA,NA,1,0,2014,5,NA
"730",May 2014,"PERU",NA,NA,11,0,2014,5,NA
"731",May 2014,"PHILIPPINES",NA,NA,18,0,2014,5,NA
"732",May 2014,"PORTUGAL",NA,NA,5,0,2014,5,NA
"733",May 2014,"RUSSIA",NA,NA,2,0,2014,5,NA
"734",May 2014,"SAUDI ARABIA",NA,NA,1,0,2014,5,NA
"735",May 2014,"SENEGAL",NA,NA,1,0,2014,5,NA
"736",May 2014,"SERBIA",NA,NA,2,0,2014,5,NA
"737",May 2014,"SINGAPORE",NA,NA,2,0,2014,5,NA
"738",May 2014,"SOUTH AFRICA",NA,NA,1,0,2014,5,NA
"739",May 2014,"SOUTH KOREA",NA,NA,49,0,2014,5,NA
"740",May 2014,"SPAIN",NA,NA,19,0,2014,5,NA
"741",May 2014,"SRI LANKA",NA,NA,2,0,2014,5,NA
"742",May 2014,"SWITZERLAND",NA,NA,9,0,2014,5,NA
"743",May 2014,"TAIWAN",NA,NA,24,0,2014,5,NA
"744",May 2014,"THAILAND",NA,NA,24,0,2014,5,NA
"745",May 2014,"TRINIDAD & TOBAGO",NA,NA,3,0,2014,5,NA
"746",May 2014,"TURKEY",NA,NA,16,0,2014,5,NA
"747",May 2014,"UKRAINE",NA,NA,9,0,2014,5,NA
"748",May 2014,"UNITED ARAB EMIRATES",NA,NA,1,0,2014,5,NA
"749",May 2014,"UNITED KINGDOM",NA,NA,64,0,2014,5,NA
"750",May 2014,"UNITED STATES",NA,NA,57,0,2014,5,NA
"751",May 2014,"URUGUAY",NA,NA,1,0,2014,5,NA
"752",May 2014,"UZBEKISTAN",NA,NA,3,0,2014,5,NA
"753",May 2014,"VENEZUELA",NA,NA,9,0,2014,5,NA
"754",May 2014,"ZIMBABWE",NA,NA,1,0,2014,5,NA
"755",May 2014,NA,NA,NA,7,0,2014,5,NA
"756",Jun 2014,"AFGHANISTAN",NA,NA,3,0,2014,6,NA
"757",Jun 2014,"ARGENTINA",NA,NA,3,0,2014,6,NA
"758",Jun 2014,"AUSTRALIA",NA,NA,12,0,2014,6,NA
"759",Jun 2014,"BAHRAIN",NA,NA,1,0,2014,6,NA
"760",Jun 2014,"BANGLADESH",NA,NA,3,0,2014,6,NA
"761",Jun 2014,"BRUNEI",NA,NA,10,0,2014,6,NA
"762",Jun 2014,"BULGARIA",NA,NA,5,0,2014,6,NA
"763",Jun 2014,"CANADA",NA,NA,31,0,2014,6,NA
"764",Jun 2014,"CHILE",NA,NA,9,0,2014,6,NA
"765",Jun 2014,"COLOMBIA",NA,NA,8,0,2014,6,NA
"766",Jun 2014,"COSTA RICA",NA,NA,1,0,2014,6,NA
